CourseCode,Department,SBERT_Similarity,ILO_Count
GG4150,Institutionen för geologiska vetenskaper (IGV),0.563847079873085,3.0
EC7115,Nationalekonomiska institutionen,0.6937933762868246,3.0
SV7075,Statsvetenskapliga institutionen,0.859593290090561,5.0
FK4025,Fysikum,0.6855885665863752,8.0
JO1069,Institutionen för mediestudier,0.6948039912515216,9.0
UQ149F,Specialpedagogiska institutionen,0.7949535300334295,6.0
KB7010,Institutionen för biokemi och biofysik (DBB),0.6571501046419144,4.0
MK7031,Institutionen för mediestudier,0.5952801778912544,2.0
KB7000,Institutionen för biokemi och biofysik (DBB),0.6173488087952137,4.0
MK7032,Institutionen för mediestudier,0.5388767868280411,3.0
JO1070,Institutionen för mediestudier,0.7058342844247818,7.0
LA4414,Romanska och klassiska institutionen,0.6656829357147217,10.0
FK4026,Fysikum,0.6073804661631584,10.0
FK5019,Fysikum,0.6034078672528267,4.0
FK5020,Fysikum,0.6460808118184408,6.0
FK5021,Fysikum,0.7339212357997894,5.0
FK5022,Fysikum,0.7404565612475077,6.0
JK0100,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7513836026191711,4.0
ABMTEX,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8592194120089213,3.0
EH6089,Institutionen för ekonomisk historia och internationella relationer,0.6784703075885773,5.0
JU727A,Juridiska institutionen,0.7807397320866585,4.0
KG7230,Kulturgeografiska institutionen,0.7392386794090271,3.0
KG7232,Kulturgeografiska institutionen,0.6503095179796219,3.0
JU727B,Juridiska institutionen,0.7807397320866585,4.0
UM8027,Institutionen för ämnesdidaktik,0.7374224662780762,3.0
SLPX71,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5107379600405693,10.0
ENLF75,Engelska institutionen,0.8275817135969797,3.0
ENSO75,Engelska institutionen,0.7104132831096649,5.0
GG5107,Institutionen för geologiska vetenskaper (IGV),0.635749876499176,4.0
SLPX72,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5279430627822876,10.0
SLPX73,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5279430627822876,10.0
SLRX71,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5104048267006874,10.0
SLRX72,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.529388751089573,10.0
SLRX73,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.529388751089573,10.0
KV5257,Institutionen för kultur och estetik,0.7646627624829611,3.0
ABVAL1,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7823127448558808,5.0
ABVAL3,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.6160792298614979,4.0
SLTX71,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5006596282124519,10.0
SLTX72,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5235263213515282,10.0
SLTX73,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.5207213208079338,10.0
SU7209,Institutionen för socialt arbete,0.687007486820221,3.0
JU44AA,Juridiska institutionen,0.6357432901859283,4.0
JU408A,Juridiska institutionen,0.7302096150815487,8.0
JU44BB,Juridiska institutionen,0.6357432901859283,4.0
BL4018,Institutionen för biologisk grundutbildning (BIG),0.6787294894456863,2.0
US116G,Institutionen för ämnesdidaktik,0.7700258463621139,10.0
GE7070,Institutionen för naturgeografi,0.6974518050750097,3.0
PR2524,Företagsekonomiska institutionen,0.6678858076532682,6.0
PR2523,Företagsekonomiska institutionen,0.6680319793522358,4.0
PR2522,Företagsekonomiska institutionen,0.5763569076855978,6.0
PR2521,Företagsekonomiska institutionen,0.7283699586987495,6.0
IB574C,Institutionen för data- och systemvetenskap (DSV),0.7576963782310486,5.0
IB575C,Institutionen för data- och systemvetenskap (DSV),0.6775444192545754,7.0
IB576C,Institutionen för data- och systemvetenskap (DSV),0.7479808727900187,3.0
ML470C,Institutionen för data- och systemvetenskap (DSV),0.777610570192337,3.0
IB577C,Institutionen för data- och systemvetenskap (DSV),0.6367207382406507,7.0
ML432C,Institutionen för data- och systemvetenskap (DSV),0.555517703294754,2.0
ML460C,Institutionen för data- och systemvetenskap (DSV),0.7886703535914421,4.0
ML431C,Institutionen för data- och systemvetenskap (DSV),0.6590753644704819,2.0
KZ4012,Kemikum,0.7100069105625153,5.0
UM8030,Institutionen för ämnesdidaktik,0.6871472001075745,2.0
UM8028,Institutionen för ämnesdidaktik,0.778546541929245,3.0
UM8029,Institutionen för ämnesdidaktik,0.7951858937740326,3.0
BL7043,Institutionen för biologisk grundutbildning (BIG),0.5434791296720505,4.0
UM8031,Institutionen för ämnesdidaktik,0.7825922593474388,4.0
SUU737,Institutionen för socialt arbete,0.7181396881739298,3.0
NS9003,Institutionen för svenska och flerspråkighet,0.5704098850488662,5.0
RKVA01,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5860957019031048,8.0
UM5102,Institutionen för ämnesdidaktik,0.6512208233277003,6.0
BL4019,Institutionen för biologisk grundutbildning (BIG),0.7360975742340088,3.0
SU7247,Institutionen för socialt arbete,0.559357151389122,4.0
GG5125,Institutionen för geologiska vetenskaper (IGV),0.8572927117347717,1.0
LIN600,Institutionen för lingvistik,0.6069353371858597,9.0
EC7418,Nationalekonomiska institutionen,0.6462124486764272,3.0
SV7076,Statsvetenskapliga institutionen,0.7545745571454366,3.0
GG5126,Institutionen för geologiska vetenskaper (IGV),0.8507701903581619,4.0
NSS211,Institutionen för svenska och flerspråkighet,0.8395466685295105,5.0
GG5018,Institutionen för geologiska vetenskaper (IGV),0.6986669500668844,3.0
BL7044,Institutionen för biologisk grundutbildning (BIG),0.7882071832815806,3.0
GE7071,Institutionen för naturgeografi,0.532698392868042,5.0
NS1072,Institutionen för svenska och flerspråkighet,0.7095862925052643,3.0
TTA605,Institutionen för svenska och flerspråkighet,0.783394381403923,4.0
TTA640,Institutionen för svenska och flerspråkighet,0.44911789645751315,6.0
NS7075,Institutionen för svenska och flerspråkighet,0.3901108155647914,3.0
NS7076,Institutionen för svenska och flerspråkighet,0.5044472416241964,3.0
MM7021,Matematiska institutionen,0.5482620795567831,3.0
BL5028,Institutionen för biologisk grundutbildning (BIG),0.7791320979595184,1.0
MK7033,Institutionen för mediestudier,0.543378472328186,1.0
LIT749,Institutionen för lingvistik,0.640990036725998,5.0
BL7046,Institutionen för biologisk grundutbildning (BIG),0.4383908975869417,4.0
BL7047,Institutionen för biologisk grundutbildning (BIG),0.6512940653732845,7.0
BL8058,Institutionen för biologisk grundutbildning (BIG),0.6428579650819302,4.0
BL7045,Institutionen för biologisk grundutbildning (BIG),0.604722335934639,4.0
GE4023,Institutionen för naturgeografi,0.7526691470827375,7.0
GE4024,Institutionen för naturgeografi,0.8189832270145416,2.0
GG4039,Institutionen för geologiska vetenskaper (IGV),0.7585365871588389,3.0
JK0200,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8492192725340525,3.0
JK0300,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7541966438293457,3.0
GG4042,Institutionen för geologiska vetenskaper (IGV),0.7699976364771525,3.0
FE401U,Företagsekonomiska institutionen,0.7177025775114695,6.0
FE402U,Företagsekonomiska institutionen,0.821974366903305,4.0
FE403U,Företagsekonomiska institutionen,0.7083259522914886,4.0
KV5259,Institutionen för kultur och estetik,0.8896706600983938,3.0
ARL835,Institutionen för arkeologi och antikens kultur,0.8417903184890747,1.0
ARL836,Institutionen för arkeologi och antikens kultur,0.871812492609024,1.0
JKA980,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8031861931085587,2.0
MK7034,Institutionen för mediestudier,0.7295174449682236,2.0
JU451A,Juridiska institutionen,0.8265687897801399,4.0
JU451B,Juridiska institutionen,0.8265687897801399,4.0
NS7077,Institutionen för svenska och flerspråkighet,0.4263780564069748,3.0
GE7073,Institutionen för naturgeografi,0.6244703183571497,3.0
NS7078,Institutionen för svenska och flerspråkighet,0.5547452867031097,3.0
NS7079,Institutionen för svenska och flerspråkighet,0.3441428169608116,3.0
NS7080,Institutionen för svenska och flerspråkighet,0.5121302853027979,3.0
NS7081,Institutionen för svenska och flerspråkighet,0.4397619565327962,3.0
NS7083,Institutionen för svenska och flerspråkighet,0.33985639611879986,3.0
NS7084,Institutionen för svenska och flerspråkighet,0.49316813548405963,3.0
NS7085,Institutionen för svenska och flerspråkighet,0.35798955460389453,3.0
KG7233,Kulturgeografiska institutionen,0.7342424790064493,3.0
KG7235,Kulturgeografiska institutionen,0.7087822377681732,5.0
NS7086,Institutionen för svenska och flerspråkighet,0.5382770647605261,3.0
IT1ULP,Romanska och klassiska institutionen,0.8040849030017853,10.0
JU630E,Juridiska institutionen,0.6651975512504578,4.0
NS7087,Institutionen för svenska och flerspråkighet,0.2619649867216746,3.0
NS7088,Institutionen för svenska och flerspråkighet,0.5075333615144094,3.0
NS7089,Institutionen för svenska och flerspråkighet,0.3591826781630516,3.0
NS7094,Institutionen för svenska och flerspråkighet,0.5426966448624929,3.0
NS7093,Institutionen för svenska och flerspråkighet,0.404633233944575,3.0
NS7092,Institutionen för svenska och flerspråkighet,0.5350194523731867,3.0
NS7091,Institutionen för svenska och flerspråkighet,0.32485303034385044,3.0
NS7090,Institutionen för svenska och flerspråkighet,0.42691132922967273,3.0
NS3035,Institutionen för svenska och flerspråkighet,0.550194263458252,4.0
DIA30F,Institutionen för pedagogik och didaktik,0.6634776691595713,6.0
DIA31F,Institutionen för pedagogik och didaktik,0.7783423264821371,3.0
ENGM20,Engelska institutionen,0.6120658003621631,9.0
TTA608,Institutionen för svenska och flerspråkighet,0.8283690512180328,2.0
TTA607,Institutionen för svenska och flerspråkighet,0.8115276495615641,3.0
ENPO75,Engelska institutionen,0.7271277159452438,4.0
ENTP03,Engelska institutionen,0.5899686283535428,9.0
NS1092,Institutionen för svenska och flerspråkighet,0.7841810509562492,4.0
NS1098,Institutionen för svenska och flerspråkighet,0.8181595727801323,4.0
NS3046,Institutionen för svenska och flerspråkighet,0.7066657443841299,3.0
US250A,Institutionen för ämnesdidaktik,0.7168356329202652,4.0
KB5000,Institutionen för biokemi och biofysik (DBB),0.5811260938644409,2.0
BL7048,Institutionen för biologisk grundutbildning (BIG),0.6870739559332529,3.0
BL8059,Institutionen för biologisk grundutbildning (BIG),0.754420151313146,3.0
NS1099,Institutionen för svenska och flerspråkighet,0.8043412119150162,4.0
SLPSSL,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6661554872989655,4.0
LITL01,Institutionen för lingvistik,0.6774854809045792,2.0
UM7050,Institutionen för ämnesdidaktik,0.7996049463748932,5.0
UM7051,Institutionen för ämnesdidaktik,0.7273469567298889,3.0
BKII10,Barn- och ungdomsvetenskapliga institutionen,0.7889286478360494,3.0
UB308F,Barn- och ungdomsvetenskapliga institutionen,0.703422911465168,4.0
FRK15A,Romanska och klassiska institutionen,0.6129101638992628,6.0
MM5014,Matematiska institutionen,0.6836477145552635,4.0
FE406U,Företagsekonomiska institutionen,0.7395711243152618,5.0
FE407U,Företagsekonomiska institutionen,0.6141590774059296,3.0
FE408U,Företagsekonomiska institutionen,0.6902606248855591,5.0
SAM226,Socialantropologiska institutionen,0.6731907775004705,3.0
FE409U,Företagsekonomiska institutionen,0.7441602885723114,5.0
FE410U,Företagsekonomiska institutionen,0.5952810471256574,6.0
FE3431,Företagsekonomiska institutionen,0.6928792915173939,7.0
FE4127,Företagsekonomiska institutionen,0.7696144357323647,4.0
ML433C,Institutionen för data- och systemvetenskap (DSV),0.5999593138694763,2.0
ML461C,Institutionen för data- och systemvetenskap (DSV),0.6760347634553909,4.0
ML463C,Institutionen för data- och systemvetenskap (DSV),0.6683387955029806,6.0
ML472C,Institutionen för data- och systemvetenskap (DSV),0.6720123514533043,4.0
ML471C,Institutionen för data- och systemvetenskap (DSV),0.8125598281621933,4.0
ML462C,Institutionen för data- och systemvetenskap (DSV),0.8252287010351816,3.0
GE7075,Institutionen för naturgeografi,0.6467673097337995,7.0
SU1021,Institutionen för socialt arbete,0.8390551805496216,2.0
SLUASS,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7851275891065598,5.0
TTA612,Institutionen för svenska och flerspråkighet,0.8506701588630676,3.0
KG7238,Kulturgeografiska institutionen,0.5578220933675766,4.0
TTA609,Institutionen för svenska och flerspråkighet,0.741110290090243,6.0
TTA613,Institutionen för svenska och flerspråkighet,0.8225674033164978,2.0
TTA614,Institutionen för svenska och flerspråkighet,0.7570619334777197,6.0
TTA615,Institutionen för svenska och flerspråkighet,0.7651744931936264,6.0
TTA616,Institutionen för svenska och flerspråkighet,0.7471740186214447,5.0
SO7061,Sociologiska institutionen,0.7860308630125863,7.0
SO7311,Sociologiska institutionen,0.8291419208049774,5.0
TTA256,Institutionen för svenska och flerspråkighet,0.6833947449922562,4.0
TVPASM,Institutionen för kultur och estetik,0.8278701305389404,4.0
CT1015,Institutionen för svenska och flerspråkighet,0.8427340313792229,4.0
TVIKPK,Institutionen för kultur och estetik,0.8110300078988075,4.0
FK5023,Fysikum,0.5650340821594,9.0
SLKTT8,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6958171278238297,4.0
SO7162,Sociologiska institutionen,0.6880658095081648,6.0
SO7133,Sociologiska institutionen,0.644182605875863,9.0
KG7236,Kulturgeografiska institutionen,0.5593522489070892,4.0
KG7237,Kulturgeografiska institutionen,0.5586960166692734,4.0
FK5024,Fysikum,0.6785649316651481,7.0
FK5025,Fysikum,0.5924801975488663,5.0
FK5027,Fysikum,0.6306828856468201,6.0
TVEHII,Institutionen för kultur och estetik,0.6403609216213226,3.0
TVDMII,Institutionen för kultur och estetik,0.9205575883388519,1.0
TVDIII,Institutionen för kultur och estetik,0.836219534277916,2.0
FK5028,Fysikum,0.7029720821550914,7.0
FK5029,Fysikum,0.5077038990954558,6.0
KSA330,Romanska och klassiska institutionen,0.6657888773414824,9.0
KZ7002,Kemikum,0.6208219826221466,6.0
GG5127,Institutionen för geologiska vetenskaper (IGV),0.5609601140022278,3.0
MM7022,Matematiska institutionen,0.6472243815660477,2.0
SV8001,Statsvetenskapliga institutionen,0.8022810742259026,4.0
RS71UN,Romanska och klassiska institutionen,0.7818019986152649,3.0
RS72SF,Romanska och klassiska institutionen,0.7576025426387787,3.0
GV7023,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5990240275859833,3.0
HVDT02,Institutionen för ämnesdidaktik,0.6282222494482994,6.0
HVDT03,Institutionen för ämnesdidaktik,0.6563581340014935,8.0
IT230A,Romanska och klassiska institutionen,0.6572272777557373,9.0
FR3KKI,Romanska och klassiska institutionen,0.7713901624083519,4.0
PR3522,Företagsekonomiska institutionen,0.6726243495941162,6.0
IH5225,Institutionen för kultur och estetik,0.7965238491694132,3.0
MO4000,Meteorologiska institutionen (MISU),0.7362992376089096,10.0
LVAN44,Institutionen för kultur och estetik,0.8002521097660065,1.0
AKA128,Kriminologiska institutionen,0.6531276851892471,4.0
PEA406,Institutionen för pedagogik och didaktik,0.8413907786210378,3.0
PEA401,Institutionen för pedagogik och didaktik,0.843292310833931,4.0
FK5030,Fysikum,0.6134731352329255,5.0
RS72RS,Romanska och klassiska institutionen,0.7214148541291555,6.0
JO7020,Institutionen för mediestudier,0.8439296633005142,4.0
JO7021,Institutionen för mediestudier,0.892591655254364,1.0
NS3047,Institutionen för svenska och flerspråkighet,0.9121610522270203,1.0
UB10MP,Barn- och ungdomsvetenskapliga institutionen,0.8001689314842224,3.0
UM4044,Institutionen för ämnesdidaktik,0.8468869030475616,7.0
UM2204,Institutionen för ämnesdidaktik,0.795999926328659,5.0
UM5103,Institutionen för ämnesdidaktik,0.8341749509175619,3.0
GE8028,Institutionen för naturgeografi,0.6152180135250092,3.0
JU731A,Juridiska institutionen,0.6768484264612198,8.0
JU631A,Juridiska institutionen,0.6498277559876442,6.0
UB212A,Barn- och ungdomsvetenskapliga institutionen,0.7341661214828491,5.0
ENEL75,Engelska institutionen,0.6718871593475342,5.0
TVTRAI,Institutionen för kultur och estetik,0.604763388633728,4.0
TVTRA2,Institutionen för kultur och estetik,0.5526861796776453,3.0
TVKUII,Institutionen för kultur och estetik,0.6974092125892639,2.0
HVMA01,Institutionen för ämnesdidaktik,0.7183211386203766,5.0
JU438A,Juridiska institutionen,0.6281040102243424,5.0
JU668F,Juridiska institutionen,0.6663312954562051,7.0
IB711C,Institutionen för data- och systemvetenskap (DSV),0.7805780214922768,7.0
BL7050,Institutionen för biologisk grundutbildning (BIG),0.626692233607173,8.0
TVAFOM,Institutionen för kultur och estetik,0.7107290178537369,4.0
FE411U,Företagsekonomiska institutionen,0.7433168217539787,4.0
FE412U,Företagsekonomiska institutionen,0.7465177973111471,3.0
FE413U,Företagsekonomiska institutionen,0.6583850170884814,7.0
SU7251,Institutionen för socialt arbete,0.9192242622375488,4.0
SU7250,Institutionen för socialt arbete,0.6599033772945404,5.0
SU7252,Institutionen för socialt arbete,0.875704288482666,5.0
KS71FM,Romanska och klassiska institutionen,0.625131008028984,5.0
ML434C,Institutionen för data- och systemvetenskap (DSV),0.6221944957971572,5.0
ML435C,Institutionen för data- och systemvetenskap (DSV),0.593249823898077,4.0
KS72KL,Romanska och klassiska institutionen,0.5857597105205059,4.0
KSB704,Romanska och klassiska institutionen,0.6410025119781494,5.0
ML464C,Institutionen för data- och systemvetenskap (DSV),0.7895671725273132,5.0
ML465C,Institutionen för data- och systemvetenskap (DSV),0.7511003911495209,3.0
ML466C,Institutionen för data- och systemvetenskap (DSV),0.7549957931041718,3.0
ML467C,Institutionen för data- och systemvetenskap (DSV),0.7401498258113861,4.0
SO7042,Sociologiska institutionen,0.752305543422699,5.0
SO7071,Sociologiska institutionen,0.6573719799518585,5.0
JU225H,Juridiska institutionen,0.608605083823204,5.0
JU226H,Juridiska institutionen,0.5358031732695443,7.0
SO7091,Sociologiska institutionen,0.7287327902657645,7.0
ML474C,Institutionen för data- och systemvetenskap (DSV),0.8066352978348732,4.0
CT111U,Institutionen för svenska och flerspråkighet,0.743838295340538,2.0
CT112U,Institutionen för svenska och flerspråkighet,0.743838295340538,2.0
ABMMES,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7472600489854813,4.0
SV8003,Statsvetenskapliga institutionen,0.7994122058153152,4.0
USSV2B,Institutionen för ämnesdidaktik,0.761020964384079,5.0
MVARFO,Institutionen för kultur och estetik,0.8294311463832855,2.0
MVKROB,Institutionen för kultur och estetik,0.8587775826454163,2.0
MM2003,Matematiska institutionen,0.542278935511907,3.0
MM7023,Matematiska institutionen,0.7427481114864349,2.0
PEA400,Institutionen för pedagogik och didaktik,0.689312294125557,4.0
SV8004,Statsvetenskapliga institutionen,0.8303921769062678,6.0
SO7101,Sociologiska institutionen,0.7393080379281726,7.0
SO7121,Sociologiska institutionen,0.6489036466394152,7.0
SV8005,Statsvetenskapliga institutionen,0.8177104890346527,4.0
HVDA01,Institutionen för ämnesdidaktik,0.6762419293324152,3.0
PR2540,Företagsekonomiska institutionen,0.7912282347679138,6.0
SV7080,Statsvetenskapliga institutionen,0.4214943751692772,5.0
FE3350,Företagsekonomiska institutionen,0.8597315152486166,3.0
FE3250,Företagsekonomiska institutionen,0.7767790009578069,6.0
FE415U,Företagsekonomiska institutionen,0.8781364321708679,5.0
PR3550,Företagsekonomiska institutionen,0.7996094872554144,6.0
TTA645,Institutionen för svenska och flerspråkighet,0.5173900872468948,4.0
TTA650,Institutionen för svenska och flerspråkighet,0.5173900872468948,4.0
FK3015,Fysikum,0.7004621823628744,3.0
FK5031,Fysikum,0.6083246611058712,10.0
MO8003,Meteorologiska institutionen (MISU),0.7896148264408112,4.0
MVKRIM,Institutionen för kultur och estetik,0.8589882552623749,2.0
MO8007,Meteorologiska institutionen (MISU),0.47555953860282896,5.0
MO8010,Meteorologiska institutionen (MISU),0.4232825584709644,5.0
TTA618,Institutionen för svenska och flerspråkighet,0.7417193353176117,4.0
TTA655,Institutionen för svenska och flerspråkighet,0.4878818765282631,6.0
MT5011,Matematiska institutionen,0.7264725804328919,5.0
MO4001,Meteorologiska institutionen (MISU),0.6685655508190393,8.0
MO8008,Meteorologiska institutionen (MISU),0.8119249939918518,3.0
MO8011,Meteorologiska institutionen (MISU),0.6962280670801798,3.0
MO8005,Meteorologiska institutionen (MISU),0.5080754235386848,2.0
MO8009,Meteorologiska institutionen (MISU),0.7041801810264587,2.0
MO8012,Meteorologiska institutionen (MISU),0.7262889941533407,3.0
MO8013,Meteorologiska institutionen (MISU),0.8386313915252686,2.0
MO8014,Meteorologiska institutionen (MISU),0.7091807822386423,3.0
UM7035,Institutionen för ämnesdidaktik,0.7820709149042765,3.0
UM8038,Institutionen för ämnesdidaktik,0.840458944439888,4.0
UM8039,Institutionen för ämnesdidaktik,0.7793027609586716,4.0
USS22B,Institutionen för ämnesdidaktik,0.8289718329906464,5.0
MM5025,Matematiska institutionen,0.6219997491155352,7.0
MO8004,Meteorologiska institutionen (MISU),0.5784302577376366,2.0
MO8006,Meteorologiska institutionen (MISU),0.7549408078193665,2.0
LIN504,Institutionen för lingvistik,0.5148067250847816,4.0
FE3150,Företagsekonomiska institutionen,0.6475725650787354,5.0
FE3450,Företagsekonomiska institutionen,0.6781877279281616,5.0
FE5126,Företagsekonomiska institutionen,0.6826893265048662,6.0
UM7034,Institutionen för ämnesdidaktik,0.6465211510658264,4.0
JU59AA,Juridiska institutionen,0.6905289483921868,7.0
JU59BB,Juridiska institutionen,0.6905289483921868,7.0
JU664A,Juridiska institutionen,0.7046020030975342,6.0
JU664B,Juridiska institutionen,0.7046020030975342,6.0
FE4429,Företagsekonomiska institutionen,0.6586444050073623,5.0
ABMCK3,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.6872720167040824,10.0
MK7036,Institutionen för mediestudier,0.7635061840216318,3.0
MO5000,Meteorologiska institutionen (MISU),0.6851636320352554,4.0
JK0500,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.5480867028236389,6.0
JK0600,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.46313277383645374,3.0
FR2FRA,Romanska och klassiska institutionen,0.7910722717642784,4.0
FR3KIK,Romanska och klassiska institutionen,0.7534546852111816,3.0
RS71FR,Romanska och klassiska institutionen,0.6032597124576569,4.0
PEG203,Institutionen för pedagogik och didaktik,0.7066270932555199,4.0
UQ2LYR,Specialpedagogiska institutionen,0.7957606050703261,9.0
USSV4B,Institutionen för ämnesdidaktik,0.7964738777705601,7.0
RS72AR,Romanska och klassiska institutionen,0.7404998342196146,3.0
GG4207,Institutionen för geologiska vetenskaper (IGV),0.7891658067703247,5.0
LIN316,Institutionen för lingvistik,0.8278319388628006,4.0
PEA423,Institutionen för pedagogik och didaktik,0.7847852781414986,4.0
PEA426,Institutionen för pedagogik och didaktik,0.875506579875946,3.0
PEA425,Institutionen för pedagogik och didaktik,0.8486437276005745,4.0
UB209Z,Barn- och ungdomsvetenskapliga institutionen,0.6732314348220825,5.0
GG4213,Institutionen för geologiska vetenskaper (IGV),0.6700036099978856,7.0
GG4203,Institutionen för geologiska vetenskaper (IGV),0.7060231119394302,4.0
JU734A,Juridiska institutionen,0.6515073001384735,5.0
PEA427,Institutionen för pedagogik och didaktik,0.8031160309910774,4.0
PEA422,Institutionen för pedagogik och didaktik,0.6883463760217031,3.0
NS164U,Institutionen för svenska och flerspråkighet,0.8395466685295105,5.0
AS7021,Institutionen för astronomi,0.5955018192529679,5.0
BL7051,Institutionen för biologisk grundutbildning (BIG),0.7309175729751587,3.0
UQK800,Specialpedagogiska institutionen,0.657288946211338,6.0
NS165U,Institutionen för svenska och flerspråkighet,0.8395466685295105,5.0
KA3000,Kemikum,0.6707783728837967,5.0
DA3018,Matematiska institutionen,0.546589087162699,7.0
KO3005,Kemikum,0.5858401171863079,4.0
KB3003,Institutionen för biokemi och biofysik (DBB),0.6953083500266075,4.0
KO2003,Kemikum,0.5799342900514602,5.0
GE5029,Institutionen för naturgeografi,0.7868796388308207,3.0
GE4025,Institutionen för naturgeografi,0.674637496471405,4.0
GG4214,Institutionen för geologiska vetenskaper (IGV),0.6154029270013174,3.0
PR2542,Företagsekonomiska institutionen,0.7897545456886291,5.0
KB5006,Institutionen för biokemi och biofysik (DBB),0.6188240110874176,5.0
SVS002,Statsvetenskapliga institutionen,0.6196694696942965,6.0
SVE002,Statsvetenskapliga institutionen,0.6196694696942965,6.0
JUU048,Juridiska institutionen,0.7160085226808276,7.0
JUU049,Juridiska institutionen,0.6456775863965353,6.0
FK7058,Fysikum,0.6066589653491974,3.0
ENEP75,Engelska institutionen,0.716178963581721,3.0
IB471N,Institutionen för data- och systemvetenskap (DSV),0.7648825794458389,6.0
FK7060,Fysikum,0.6854322999715805,5.0
FK7059,Fysikum,0.7328551610310873,3.0
SU7255,Institutionen för socialt arbete,0.8223042090733846,3.0
SU7256,Institutionen för socialt arbete,0.8228456974029541,3.0
KI4401,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7552036345005035,10.0
KI6401,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.6377809971570969,5.0
FK7048,Fysikum,0.6204716165860494,3.0
FK7061,Fysikum,0.6334425568580627,5.0
FK7046,Fysikum,0.6807786002755165,4.0
FK8025,Fysikum,0.631026029586792,5.0
FK7057,Fysikum,0.5236510386069616,6.0
FK7045,Fysikum,0.5667495913803577,4.0
FK7063,Fysikum,0.6372961029410362,8.0
FK7066,Fysikum,0.49273123272827696,7.0
FK7050,Fysikum,0.6769046187400818,4.0
FK7047,Fysikum,0.8165711611509323,2.0
FK8028,Fysikum,0.606086652725935,4.0
FK7053,Fysikum,0.6967887878417969,4.0
FK7049,Fysikum,0.5437606374422709,3.0
FK8029,Fysikum,0.7433014214038849,3.0
FK8027,Fysikum,0.6415360271930695,5.0
HI8066,Historiska institutionen,0.7066971659660339,3.0
GE4027,Institutionen för naturgeografi,0.8058533668518066,3.0
KV6000,Institutionen för kultur och estetik,0.75307497382164,4.0
JO7022,Institutionen för mediestudier,0.5821275375783443,4.0
GG4211,Institutionen för geologiska vetenskaper (IGV),0.7922224601109823,3.0
FK7052,Fysikum,0.6374990731477738,5.0
FK7051,Fysikum,0.7333722909291586,3.0
FK7054,Fysikum,0.4678157450897353,7.0
FK7055,Fysikum,0.6816417276859283,4.0
GE7077,Institutionen för naturgeografi,0.8981338739395142,2.0
FK7056,Fysikum,0.7218394726514816,4.0
GE4026,Institutionen för naturgeografi,0.7673482224345207,4.0
GE5030,Institutionen för naturgeografi,0.837936540444692,3.0
GG4206,Institutionen för geologiska vetenskaper (IGV),0.5339218806475401,8.0
GG4208,Institutionen för geologiska vetenskaper (IGV),0.6877240091562271,4.0
GG4209,Institutionen för geologiska vetenskaper (IGV),0.5842698693275452,5.0
GG4210,Institutionen för geologiska vetenskaper (IGV),0.6635685605662209,7.0
GG4212,Institutionen för geologiska vetenskaper (IGV),0.6422494997580847,6.0
HVMA02,Institutionen för ämnesdidaktik,0.7547133068243662,3.0
FE4128,Företagsekonomiska institutionen,0.7027481297651926,3.0
HI8068,Historiska institutionen,0.7021074295043945,3.0
LIM017,Institutionen för lingvistik,0.8623798489570618,1.0
LIM016,Institutionen för lingvistik,0.7678068727254868,2.0
LIB709,Institutionen för lingvistik,0.660433404147625,4.0
LIB700,Institutionen för lingvistik,0.5084846615791321,5.0
US530F,Institutionen för ämnesdidaktik,0.8831108013788859,3.0
US531F,Institutionen för ämnesdidaktik,0.6924387454986572,5.0
EH6098,Institutionen för ekonomisk historia och internationella relationer,0.7154010385274887,5.0
FS1807,Institutionen för mediestudier,0.7615409195423126,3.0
HVDA02,Institutionen för ämnesdidaktik,0.7190947532653809,3.0
PR2543,Företagsekonomiska institutionen,0.8224914520978928,6.0
